poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
83681,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/30/22,12/2/22,,"",,179288,7439,rv,,rv,TRUE,8/17/23 11:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83682,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/29/22,12/1/22,,"",,179289,7439,rv,,rv,TRUE,8/17/23 11:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83683,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/28/22,11/30/22,,"",,179290,7439,rv,,rv,TRUE,8/17/23 11:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83684,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/27/22,11/29/22,,"",,179291,7439,rv,,rv,TRUE,8/17/23 11:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83685,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/26/22,11/28/22,,"",,179292,7439,rv,,rv,TRUE,8/17/23 11:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83686,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/25/22,11/27/22,,"",,179293,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83687,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/24/22,11/26/22,,"",,179294,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83688,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/23/22,11/25/22,,"",,179295,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83689,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/22/22,11/24/22,,"",,179296,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
83690,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/21/22,11/23/22,,"",,179297,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83691,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/20/22,11/22/22,,"",,179298,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83692,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/19/22,11/21/22,,"",,179299,7439,rv,,rv,TRUE,8/17/23 11:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83693,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/18/22,11/20/22,,"",,179300,7439,rv,,rv,TRUE,8/17/23 11:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
81694,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,11/18/22,11/19/22,,"",,165625,1380,rv,,rv,,11/22/22 09:57,"",https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.1,42.9,
83694,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/17/22,11/19/22,,"",,179301,7439,rv,,rv,TRUE,8/17/23 11:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83695,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/16/22,11/18/22,,"",,179302,7439,rv,,rv,TRUE,8/17/23 11:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83696,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/15/22,11/17/22,,"",,179303,7439,rv,,rv,TRUE,8/17/23 11:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83697,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/14/22,11/16/22,,"",,179304,7439,rv,,rv,TRUE,8/17/23 11:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
83698,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/13/22,11/15/22,,"",,179305,7439,rv,,rv,TRUE,8/17/23 11:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
83699,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/12/22,11/14/22,,"",,179306,7439,rv,,rv,TRUE,8/17/23 11:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,44.0,
83700,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/11/22,11/13/22,,"",,179307,7439,rv,,rv,TRUE,8/17/23 11:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,44.0,
83701,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/10/22,11/12/22,,"",,179308,7439,rv,,rv,TRUE,8/17/23 11:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,44.0,
83702,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,11/9/22,11/11/22,,"",,179309,7439,rv,,rv,TRUE,8/17/23 11:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
