candidate,date,pct_trend_adjusted,state,cycle
Donald Trump,2020-03-20,58.79216,Alabama,2020
Joseph R. Biden Jr.,2020-03-19,38.75629,Alabama,2020
Donald Trump,2020-03-19,58.81052,Alabama,2020
Joseph R. Biden Jr.,2020-03-18,38.49648,Alabama,2020
Donald Trump,2020-03-18,58.52313,Alabama,2020
Joseph R. Biden Jr.,2020-03-17,38.49648,Alabama,2020
Donald Trump,2020-03-17,58.52313,Alabama,2020
Joseph R. Biden Jr.,2020-03-16,38.49543,Alabama,2020
Donald Trump,2020-03-16,58.55539,Alabama,2020
Joseph R. Biden Jr.,2020-03-15,38.55511,Alabama,2020
Donald Trump,2020-03-15,58.76363,Alabama,2020
Joseph R. Biden Jr.,2020-03-14,38.60766,Alabama,2020
Donald Trump,2020-03-14,58.78877,Alabama,2020
Joseph R. Biden Jr.,2020-03-13,38.60841,Alabama,2020
Donald Trump,2020-03-13,58.7922,Alabama,2020
Joseph R. Biden Jr.,2020-03-12,38.45166,Alabama,2020
Donald Trump,2020-03-12,58.81475,Alabama,2020
Joseph R. Biden Jr.,2020-03-11,38.40749,Alabama,2020
Donald Trump,2020-03-11,58.75452,Alabama,2020
Joseph R. Biden Jr.,2020-03-10,38.52931,Alabama,2020
Donald Trump,2020-03-10,58.56458,Alabama,2020
Joseph R. Biden Jr.,2020-03-09,38.56548,Alabama,2020
Donald Trump,2020-03-09,58.60071,Alabama,2020
Joseph R. Biden Jr.,2020-03-08,38.67921,Alabama,2020
Donald Trump,2020-03-08,58.71593,Alabama,2020
Joseph R. Biden Jr.,2020-03-07,38.61198,Alabama,2020
Donald Trump,2020-03-07,59.14019,Alabama,2020
Joseph R. Biden Jr.,2020-03-06,38.37094,Alabama,2020
Donald Trump,2020-03-06,59.25857,Alabama,2020
Joseph R. Biden Jr.,2020-03-05,38.37068,Alabama,2020
Donald Trump,2020-03-05,59.25889,Alabama,2020
Joseph R. Biden Jr.,2020-03-04,38.3974,Alabama,2020
Donald Trump,2020-03-04,59.22992,Alabama,2020
Joseph R. Biden Jr.,2020-03-03,38.39524,Alabama,2020
Donald Trump,2020-03-03,59.23409,Alabama,2020
Joseph R. Biden Jr.,2020-03-02,38.38627,Alabama,2020
Donald Trump,2020-03-02,59.23489,Alabama,2020
Joseph R. Biden Jr.,2020-03-01,38.38301,Alabama,2020
Donald Trump,2020-03-01,59.23509,Alabama,2020
Joseph R. Biden Jr.,2020-02-29,38.38301,Alabama,2020
Donald Trump,2020-02-29,59.23509,Alabama,2020
Joseph R. Biden Jr.,2020-02-28,38.3919,Alabama,2020
Donald Trump,2020-02-28,59.17695,Alabama,2020
Joseph R. Biden Jr.,2020-02-27,38.22156,Alabama,2020
Donald Trump,2020-02-27,59.14228,Alabama,2020
Joseph R. Biden Jr.,2020-11-03,43.57005,Alaska,2020
Donald Trump,2020-11-03,51.23236,Alaska,2020
Joseph R. Biden Jr.,2020-11-02,43.57005,Alaska,2020
Donald Trump,2020-11-02,51.23236,Alaska,2020
Joseph R. Biden Jr.,2020-11-01,43.43499,Alaska,2020
Donald Trump,2020-11-01,51.22448,Alaska,2020
Joseph R. Biden Jr.,2020-10-31,43.44595,Alaska,2020
Donald Trump,2020-10-31,50.95493,Alaska,2020
Joseph R. Biden Jr.,2020-10-30,43.23717,Alaska,2020
Donald Trump,2020-10-30,51.08545,Alaska,2020
Joseph R. Biden Jr.,2020-10-29,43.3621,Alaska,2020
Donald Trump,2020-10-29,50.82158,Alaska,2020
Joseph R. Biden Jr.,2020-10-28,43.2438,Alaska,2020
Donald Trump,2020-10-28,49.81831,Alaska,2020
Joseph R. Biden Jr.,2020-10-27,43.36051,Alaska,2020
Donald Trump,2020-10-27,49.68777,Alaska,2020
Joseph R. Biden Jr.,2020-10-26,43.33102,Alaska,2020
Donald Trump,2020-10-26,49.62897,Alaska,2020
Joseph R. Biden Jr.,2020-10-25,43.39491,Alaska,2020
Donald Trump,2020-10-25,49.51553,Alaska,2020
Joseph R. Biden Jr.,2020-10-24,43.40443,Alaska,2020
Donald Trump,2020-10-24,49.40025,Alaska,2020
Joseph R. Biden Jr.,2020-10-23,43.4891,Alaska,2020
Donald Trump,2020-10-23,49.20588,Alaska,2020
Joseph R. Biden Jr.,2020-10-22,43.4375,Alaska,2020
Donald Trump,2020-10-22,49.11024,Alaska,2020
Joseph R. Biden Jr.,2020-10-21,43.54498,Alaska,2020
Donald Trump,2020-10-21,49.07354,Alaska,2020
Joseph R. Biden Jr.,2020-10-20,43.2129,Alaska,2020
Donald Trump,2020-10-20,47.99113,Alaska,2020
Joseph R. Biden Jr.,2020-10-19,43.22175,Alaska,2020
Donald Trump,2020-10-19,48.10606,Alaska,2020
Joseph R. Biden Jr.,2020-10-18,43.39434,Alaska,2020
Donald Trump,2020-10-18,48.14474,Alaska,2020
Joseph R. Biden Jr.,2020-10-17,43.91416,Alaska,2020
Donald Trump,2020-10-17,48.77647,Alaska,2020
Joseph R. Biden Jr.,2020-10-16,43.96978,Alaska,2020
Donald Trump,2020-10-16,48.79763,Alaska,2020
Joseph R. Biden Jr.,2020-10-15,45.59322,Alaska,2020
Donald Trump,2020-10-15,50.1671,Alaska,2020
Joseph R. Biden Jr.,2020-10-14,45.46525,Alaska,2020
Donald Trump,2020-10-14,50.107,Alaska,2020
Joseph R. Biden Jr.,2020-10-13,45.48663,Alaska,2020
Donald Trump,2020-10-13,50.25481,Alaska,2020
Joseph R. Biden Jr.,2020-10-12,45.74681,Alaska,2020
Donald Trump,2020-10-12,50.10859,Alaska,2020
Joseph R. Biden Jr.,2020-10-11,45.70224,Alaska,2020
Donald Trump,2020-10-11,50.09914,Alaska,2020
Joseph R. Biden Jr.,2020-10-10,45.55979,Alaska,2020
Donald Trump,2020-10-10,50.10278,Alaska,2020
Joseph R. Biden Jr.,2020-10-09,45.57193,Alaska,2020
Donald Trump,2020-10-09,50.11095,Alaska,2020
Joseph R. Biden Jr.,2020-10-08,45.51855,Alaska,2020
Donald Trump,2020-10-08,50.13534,Alaska,2020
Joseph R. Biden Jr.,2020-10-07,45.41257,Alaska,2020
Donald Trump,2020-10-07,50.15739,Alaska,2020
Joseph R. Biden Jr.,2020-10-06,45.35101,Alaska,2020
Donald Trump,2020-10-06,50.25486,Alaska,2020
Joseph R. Biden Jr.,2020-10-05,44.8297,Alaska,2020
Donald Trump,2020-10-05,50.5158,Alaska,2020
Joseph R. Biden Jr.,2020-10-04,44.78395,Alaska,2020
Donald Trump,2020-10-04,50.58793,Alaska,2020
Joseph R. Biden Jr.,2020-10-03,44.71049,Alaska,2020
Donald Trump,2020-10-03,50.71675,Alaska,2020
Joseph R. Biden Jr.,2020-10-02,45.36936,Alaska,2020
Donald Trump,2020-10-02,49.70561,Alaska,2020
Joseph R. Biden Jr.,2020-10-01,45.44595,Alaska,2020
Donald Trump,2020-10-01,49.47945,Alaska,2020
Joseph R. Biden Jr.,2020-09-30,45.3106,Alaska,2020
Donald Trump,2020-09-30,49.56713,Alaska,2020
Joseph R. Biden Jr.,2020-09-29,45.24636,Alaska,2020
Donald Trump,2020-09-29,49.71421,Alaska,2020
Joseph R. Biden Jr.,2020-09-28,45.19067,Alaska,2020
Donald Trump,2020-09-28,49.69868,Alaska,2020
Joseph R. Biden Jr.,2020-09-27,44.96538,Alaska,2020
Donald Trump,2020-09-27,50.55995,Alaska,2020
Joseph R. Biden Jr.,2020-09-26,44.92793,Alaska,2020
Donald Trump,2020-09-26,50.63327,Alaska,2020
Joseph R. Biden Jr.,2020-09-25,44.9166,Alaska,2020
Donald Trump,2020-09-25,50.61768,Alaska,2020
Joseph R. Biden Jr.,2020-09-24,44.89877,Alaska,2020
Donald Trump,2020-09-24,50.62388,Alaska,2020
Joseph R. Biden Jr.,2020-09-23,44.97549,Alaska,2020
Donald Trump,2020-09-23,50.54152,Alaska,2020
Joseph R. Biden Jr.,2020-09-22,44.97829,Alaska,2020
Donald Trump,2020-09-22,50.70846,Alaska,2020
Joseph R. Biden Jr.,2020-09-21,44.95048,Alaska,2020
Donald Trump,2020-09-21,50.68174,Alaska,2020
Joseph R. Biden Jr.,2020-09-20,44.89792,Alaska,2020
Donald Trump,2020-09-20,50.68886,Alaska,2020
Joseph R. Biden Jr.,2020-09-19,44.79563,Alaska,2020
Donald Trump,2020-09-19,50.57891,Alaska,2020
Joseph R. Biden Jr.,2020-09-18,44.80798,Alaska,2020
Donald Trump,2020-09-18,50.57747,Alaska,2020
Joseph R. Biden Jr.,2020-09-17,44.79066,Alaska,2020
Donald Trump,2020-09-17,50.74897,Alaska,2020
Joseph R. Biden Jr.,2020-09-16,44.88015,Alaska,2020
Donald Trump,2020-09-16,50.70661,Alaska,2020
Joseph R. Biden Jr.,2020-09-15,44.92591,Alaska,2020
Donald Trump,2020-09-15,50.61965,Alaska,2020
Joseph R. Biden Jr.,2020-09-14,44.95897,Alaska,2020
Donald Trump,2020-09-14,50.64493,Alaska,2020
Joseph R. Biden Jr.,2020-09-13,45.03777,Alaska,2020
Donald Trump,2020-09-13,50.62327,Alaska,2020
Joseph R. Biden Jr.,2020-09-12,45.00145,Alaska,2020
Donald Trump,2020-09-12,50.46317,Alaska,2020
Joseph R. Biden Jr.,2020-09-11,45.03817,Alaska,2020
Donald Trump,2020-09-11,50.48411,Alaska,2020
Joseph R. Biden Jr.,2020-09-10,45.01019,Alaska,2020
Donald Trump,2020-09-10,50.45611,Alaska,2020
Joseph R. Biden Jr.,2020-09-09,44.96201,Alaska,2020
Donald Trump,2020-09-09,50.30647,Alaska,2020
Joseph R. Biden Jr.,2020-09-08,45.1026,Alaska,2020
Donald Trump,2020-09-08,50.49841,Alaska,2020
Joseph R. Biden Jr.,2020-09-07,45.12044,Alaska,2020
Donald Trump,2020-09-07,50.55322,Alaska,2020
Joseph R. Biden Jr.,2020-09-06,45.08349,Alaska,2020
Donald Trump,2020-09-06,50.49557,Alaska,2020
Joseph R. Biden Jr.,2020-09-05,45.07155,Alaska,2020
Donald Trump,2020-09-05,50.4766,Alaska,2020
Joseph R. Biden Jr.,2020-09-04,45.06935,Alaska,2020
Donald Trump,2020-09-04,50.44336,Alaska,2020
Joseph R. Biden Jr.,2020-09-03,44.91601,Alaska,2020
Donald Trump,2020-09-03,50.4234,Alaska,2020
Joseph R. Biden Jr.,2020-09-02,44.94381,Alaska,2020
Donald Trump,2020-09-02,50.39342,Alaska,2020
Joseph R. Biden Jr.,2020-09-01,44.87193,Alaska,2020
Donald Trump,2020-09-01,50.60688,Alaska,2020
Joseph R. Biden Jr.,2020-08-31,44.88847,Alaska,2020
Donald Trump,2020-08-31,50.60184,Alaska,2020
Joseph R. Biden Jr.,2020-08-30,44.79333,Alaska,2020
Donald Trump,2020-08-30,49.88268,Alaska,2020
Joseph R. Biden Jr.,2020-08-29,44.8881,Alaska,2020
Donald Trump,2020-08-29,49.85227,Alaska,2020
Joseph R. Biden Jr.,2020-08-28,44.93068,Alaska,2020
Donald Trump,2020-08-28,49.70348,Alaska,2020
Joseph R. Biden Jr.,2020-08-27,44.78252,Alaska,2020
Donald Trump,2020-08-27,50.03436,Alaska,2020
Joseph R. Biden Jr.,2020-08-26,44.77947,Alaska,2020
Donald Trump,2020-08-26,50.03051,Alaska,2020
Joseph R. Biden Jr.,2020-08-25,45.28898,Alaska,2020
Donald Trump,2020-08-25,49.9716,Alaska,2020
Joseph R. Biden Jr.,2020-08-24,45.33263,Alaska,2020
Donald Trump,2020-08-24,49.95107,Alaska,2020
Joseph R. Biden Jr.,2020-08-23,45.25301,Alaska,2020
Donald Trump,2020-08-23,50.01283,Alaska,2020
Joseph R. Biden Jr.,2020-08-22,45.16827,Alaska,2020
Donald Trump,2020-08-22,50.06706,Alaska,2020
Joseph R. Biden Jr.,2020-08-21,45.2103,Alaska,2020
Donald Trump,2020-08-21,50.24075,Alaska,2020
Joseph R. Biden Jr.,2020-08-20,45.15866,Alaska,2020
Donald Trump,2020-08-20,50.5857,Alaska,2020
Joseph R. Biden Jr.,2020-08-19,45.13128,Alaska,2020
Donald Trump,2020-08-19,50.72805,Alaska,2020
Joseph R. Biden Jr.,2020-08-18,45.18977,Alaska,2020
Donald Trump,2020-08-18,50.7276,Alaska,2020
Joseph R. Biden Jr.,2020-08-17,45.23964,Alaska,2020
Donald Trump,2020-08-17,50.738,Alaska,2020
Joseph R. Biden Jr.,2020-08-16,45.1659,Alaska,2020
Donald Trump,2020-08-16,50.79278,Alaska,2020
Joseph R. Biden Jr.,2020-08-15,45.12683,Alaska,2020
Donald Trump,2020-08-15,50.46395,Alaska,2020
Joseph R. Biden Jr.,2020-08-14,45.12677,Alaska,2020
Donald Trump,2020-08-14,50.46389,Alaska,2020
Joseph R. Biden Jr.,2020-08-13,44.90128,Alaska,2020
Donald Trump,2020-08-13,50.42947,Alaska,2020
Joseph R. Biden Jr.,2020-08-12,44.6632,Alaska,2020
Donald Trump,2020-08-12,50.28853,Alaska,2020
Joseph R. Biden Jr.,2020-08-11,44.74403,Alaska,2020
Donald Trump,2020-08-11,50.29075,Alaska,2020
Joseph R. Biden Jr.,2020-08-10,44.54297,Alaska,2020
Donald Trump,2020-08-10,50.04456,Alaska,2020
Joseph R. Biden Jr.,2020-08-09,44.42546,Alaska,2020
Donald Trump,2020-08-09,50.10209,Alaska,2020
Joseph R. Biden Jr.,2020-08-08,44.43184,Alaska,2020
Donald Trump,2020-08-08,50.1012,Alaska,2020
Joseph R. Biden Jr.,2020-08-07,44.43184,Alaska,2020
Donald Trump,2020-08-07,50.1012,Alaska,2020
Joseph R. Biden Jr.,2020-08-06,44.51038,Alaska,2020
Donald Trump,2020-08-06,50.23341,Alaska,2020
Joseph R. Biden Jr.,2020-08-05,44.60751,Alaska,2020
Donald Trump,2020-08-05,50.35977,Alaska,2020
Joseph R. Biden Jr.,2020-08-04,44.72166,Alaska,2020
Donald Trump,2020-08-04,50.20995,Alaska,2020
Joseph R. Biden Jr.,2020-08-03,44.73504,Alaska,2020
Donald Trump,2020-08-03,50.1494,Alaska,2020
Joseph R. Biden Jr.,2020-08-02,44.6373,Alaska,2020
Donald Trump,2020-08-02,50.05382,Alaska,2020
Joseph R. Biden Jr.,2020-08-01,44.63428,Alaska,2020
Donald Trump,2020-08-01,50.07597,Alaska,2020
Joseph R. Biden Jr.,2020-07-31,44.63428,Alaska,2020
Donald Trump,2020-07-31,50.07597,Alaska,2020
Joseph R. Biden Jr.,2020-07-30,44.50638,Alaska,2020
Donald Trump,2020-07-30,49.87827,Alaska,2020
Joseph R. Biden Jr.,2020-07-29,44.52748,Alaska,2020
Donald Trump,2020-07-29,49.86406,Alaska,2020
Joseph R. Biden Jr.,2020-07-28,44.60486,Alaska,2020
Donald Trump,2020-07-28,49.8541,Alaska,2020
Joseph R. Biden Jr.,2020-07-27,45.72589,Alaska,2020
Donald Trump,2020-07-27,48.74875,Alaska,2020
Joseph R. Biden Jr.,2020-07-26,45.79877,Alaska,2020
Donald Trump,2020-07-26,48.82011,Alaska,2020
Joseph R. Biden Jr.,2020-07-25,45.76921,Alaska,2020
Donald Trump,2020-07-25,48.79656,Alaska,2020
Joseph R. Biden Jr.,2020-07-24,45.7603,Alaska,2020
Donald Trump,2020-07-24,48.7957,Alaska,2020
Joseph R. Biden Jr.,2020-07-23,45.71836,Alaska,2020
Donald Trump,2020-07-23,48.81332,Alaska,2020
Joseph R. Biden Jr.,2020-07-22,45.57714,Alaska,2020
Donald Trump,2020-07-22,48.75497,Alaska,2020
Joseph R. Biden Jr.,2020-07-21,46.0436,Alaska,2020
Donald Trump,2020-07-21,48.67988,Alaska,2020
Joseph R. Biden Jr.,2020-07-20,46.04341,Alaska,2020
Donald Trump,2020-07-20,48.68171,Alaska,2020
Joseph R. Biden Jr.,2020-07-19,46.06503,Alaska,2020
Donald Trump,2020-07-19,48.65944,Alaska,2020
Joseph R. Biden Jr.,2020-07-18,46.08471,Alaska,2020
Donald Trump,2020-07-18,48.59583,Alaska,2020
Joseph R. Biden Jr.,2020-07-17,46.06211,Alaska,2020
Donald Trump,2020-07-17,48.61179,Alaska,2020
Joseph R. Biden Jr.,2020-07-16,45.10979,Alaska,2020
Donald Trump,2020-07-16,48.42318,Alaska,2020
Joseph R. Biden Jr.,2020-07-15,45.1096,Alaska,2020
Donald Trump,2020-07-15,48.42926,Alaska,2020
Joseph R. Biden Jr.,2020-07-14,45.19772,Alaska,2020
Donald Trump,2020-07-14,48.3755,Alaska,2020
Joseph R. Biden Jr.,2020-07-13,45.15611,Alaska,2020
Donald Trump,2020-07-13,48.38502,Alaska,2020
Joseph R. Biden Jr.,2020-07-12,45.0531,Alaska,2020
Donald Trump,2020-07-12,48.41401,Alaska,2020
Joseph R. Biden Jr.,2020-07-11,45.05473,Alaska,2020
Donald Trump,2020-07-11,48.41509,Alaska,2020
Joseph R. Biden Jr.,2020-07-10,45.04256,Alaska,2020
Donald Trump,2020-07-10,48.41798,Alaska,2020
Joseph R. Biden Jr.,2020-07-09,45.02282,Alaska,2020
Donald Trump,2020-07-09,48.41972,Alaska,2020
Joseph R. Biden Jr.,2020-11-03,48.70539,Arizona,2020
Donald Trump,2020-11-03,46.10181,Arizona,2020
Joseph R. Biden Jr.,2020-11-02,48.70539,Arizona,2020
Donald Trump,2020-11-02,46.10181,Arizona,2020
Joseph R. Biden Jr.,2020-11-01,48.83509,Arizona,2020
Donald Trump,2020-11-01,45.75164,Arizona,2020
Joseph R. Biden Jr.,2020-10-31,48.93098,Arizona,2020
Donald Trump,2020-10-31,45.75097,Arizona,2020
Joseph R. Biden Jr.,2020-10-30,48.83559,Arizona,2020
Donald Trump,2020-10-30,45.63936,Arizona,2020
Joseph R. Biden Jr.,2020-10-29,48.50677,Arizona,2020
Donald Trump,2020-10-29,45.72322,Arizona,2020
Joseph R. Biden Jr.,2020-10-28,48.8753,Arizona,2020
Donald Trump,2020-10-28,45.37479,Arizona,2020
Joseph R. Biden Jr.,2020-10-27,48.83427,Arizona,2020
Donald Trump,2020-10-27,45.84827,Arizona,2020
Joseph R. Biden Jr.,2020-10-26,48.77761,Arizona,2020
Donald Trump,2020-10-26,45.84,Arizona,2020
Joseph R. Biden Jr.,2020-10-25,48.74527,Arizona,2020
Donald Trump,2020-10-25,45.75392,Arizona,2020
Joseph R. Biden Jr.,2020-10-24,48.69667,Arizona,2020
Donald Trump,2020-10-24,45.66582,Arizona,2020
Joseph R. Biden Jr.,2020-10-23,48.73225,Arizona,2020
Donald Trump,2020-10-23,45.51712,Arizona,2020
Joseph R. Biden Jr.,2020-10-22,48.84388,Arizona,2020
Donald Trump,2020-10-22,45.35325,Arizona,2020
Joseph R. Biden Jr.,2020-10-21,48.95101,Arizona,2020
Donald Trump,2020-10-21,45.18226,Arizona,2020
Joseph R. Biden Jr.,2020-10-20,48.98331,Arizona,2020
Donald Trump,2020-10-20,45.10438,Arizona,2020
Joseph R. Biden Jr.,2020-10-19,49.30791,Arizona,2020
Donald Trump,2020-10-19,45.39281,Arizona,2020
Joseph R. Biden Jr.,2020-10-18,49.29282,Arizona,2020
Donald Trump,2020-10-18,45.4723,Arizona,2020
Joseph R. Biden Jr.,2020-10-17,49.02567,Arizona,2020
Donald Trump,2020-10-17,45.12587,Arizona,2020
Joseph R. Biden Jr.,2020-10-16,48.96569,Arizona,2020
Donald Trump,2020-10-16,45.18237,Arizona,2020
Joseph R. Biden Jr.,2020-10-15,48.97466,Arizona,2020
Donald Trump,2020-10-15,45.24764,Arizona,2020
Joseph R. Biden Jr.,2020-10-14,48.77945,Arizona,2020
Donald Trump,2020-10-14,45.08087,Arizona,2020
Joseph R. Biden Jr.,2020-10-13,48.74521,Arizona,2020
Donald Trump,2020-10-13,44.86782,Arizona,2020
Joseph R. Biden Jr.,2020-10-12,48.73351,Arizona,2020
Donald Trump,2020-10-12,44.81248,Arizona,2020
Joseph R. Biden Jr.,2020-10-11,48.68348,Arizona,2020
Donald Trump,2020-10-11,44.79415,Arizona,2020
Joseph R. Biden Jr.,2020-10-10,48.55859,Arizona,2020
Donald Trump,2020-10-10,44.80582,Arizona,2020
Joseph R. Biden Jr.,2020-10-09,48.56351,Arizona,2020
Donald Trump,2020-10-09,44.82074,Arizona,2020
Joseph R. Biden Jr.,2020-10-08,48.82444,Arizona,2020
Donald Trump,2020-10-08,44.5625,Arizona,2020
Joseph R. Biden Jr.,2020-10-07,48.86031,Arizona,2020
Donald Trump,2020-10-07,44.48228,Arizona,2020
Joseph R. Biden Jr.,2020-10-06,49.01062,Arizona,2020
Donald Trump,2020-10-06,44.61117,Arizona,2020
Joseph R. Biden Jr.,2020-10-05,48.78963,Arizona,2020
Donald Trump,2020-10-05,44.68425,Arizona,2020
Joseph R. Biden Jr.,2020-10-04,48.78848,Arizona,2020
Donald Trump,2020-10-04,45.34859,Arizona,2020
Joseph R. Biden Jr.,2020-10-03,48.70898,Arizona,2020
Donald Trump,2020-10-03,45.48516,Arizona,2020
Joseph R. Biden Jr.,2020-10-02,48.64227,Arizona,2020
Donald Trump,2020-10-02,45.48709,Arizona,2020
Joseph R. Biden Jr.,2020-10-01,48.71087,Arizona,2020
Donald Trump,2020-10-01,44.77863,Arizona,2020
Joseph R. Biden Jr.,2020-09-30,48.49414,Arizona,2020
Donald Trump,2020-09-30,44.84148,Arizona,2020
Joseph R. Biden Jr.,2020-09-29,48.44963,Arizona,2020
Donald Trump,2020-09-29,45.06595,Arizona,2020
Joseph R. Biden Jr.,2020-09-28,48.46142,Arizona,2020
Donald Trump,2020-09-28,44.91206,Arizona,2020
Joseph R. Biden Jr.,2020-09-27,48.48795,Arizona,2020
Donald Trump,2020-09-27,44.84807,Arizona,2020
Joseph R. Biden Jr.,2020-09-26,48.45526,Arizona,2020
Donald Trump,2020-09-26,44.9138,Arizona,2020
Joseph R. Biden Jr.,2020-09-25,48.42581,Arizona,2020
Donald Trump,2020-09-25,44.8953,Arizona,2020
Joseph R. Biden Jr.,2020-09-24,48.55435,Arizona,2020
Donald Trump,2020-09-24,44.77723,Arizona,2020
Joseph R. Biden Jr.,2020-09-23,48.46062,Arizona,2020
Donald Trump,2020-09-23,44.67389,Arizona,2020
Joseph R. Biden Jr.,2020-09-22,48.59693,Arizona,2020
Donald Trump,2020-09-22,44.0963,Arizona,2020
Joseph R. Biden Jr.,2020-09-21,48.55359,Arizona,2020
Donald Trump,2020-09-21,44.06639,Arizona,2020
Joseph R. Biden Jr.,2020-09-20,48.55074,Arizona,2020
Donald Trump,2020-09-20,44.07229,Arizona,2020
Joseph R. Biden Jr.,2020-09-19,48.5966,Arizona,2020
Donald Trump,2020-09-19,43.81364,Arizona,2020
Joseph R. Biden Jr.,2020-09-18,48.60529,Arizona,2020
Donald Trump,2020-09-18,43.79955,Arizona,2020
Joseph R. Biden Jr.,2020-09-17,48.64241,Arizona,2020
Donald Trump,2020-09-17,44.33673,Arizona,2020
Joseph R. Biden Jr.,2020-09-16,49.31321,Arizona,2020
Donald Trump,2020-09-16,44.35554,Arizona,2020
Joseph R. Biden Jr.,2020-09-15,49.35791,Arizona,2020
Donald Trump,2020-09-15,44.33708,Arizona,2020
Joseph R. Biden Jr.,2020-09-14,49.41685,Arizona,2020
Donald Trump,2020-09-14,44.36875,Arizona,2020
Joseph R. Biden Jr.,2020-09-13,49.24352,Arizona,2020
Donald Trump,2020-09-13,44.53624,Arizona,2020
Joseph R. Biden Jr.,2020-09-12,49.55959,Arizona,2020
Donald Trump,2020-09-12,44.56276,Arizona,2020
Joseph R. Biden Jr.,2020-09-11,49.39703,Arizona,2020
Donald Trump,2020-09-11,44.09362,Arizona,2020
Joseph R. Biden Jr.,2020-09-10,49.37859,Arizona,2020
Donald Trump,2020-09-10,44.06538,Arizona,2020
Joseph R. Biden Jr.,2020-09-09,49.08675,Arizona,2020
Donald Trump,2020-09-09,43.98222,Arizona,2020
Joseph R. Biden Jr.,2020-09-08,48.98037,Arizona,2020
Donald Trump,2020-09-08,44.28143,Arizona,2020
Joseph R. Biden Jr.,2020-09-07,48.88232,Arizona,2020
Donald Trump,2020-09-07,44.30011,Arizona,2020
Joseph R. Biden Jr.,2020-09-06,48.88017,Arizona,2020
Donald Trump,2020-09-06,44.22353,Arizona,2020
Joseph R. Biden Jr.,2020-09-05,48.86739,Arizona,2020
Donald Trump,2020-09-05,44.22387,Arizona,2020
Joseph R. Biden Jr.,2020-09-04,48.86167,Arizona,2020
Donald Trump,2020-09-04,44.19463,Arizona,2020
Joseph R. Biden Jr.,2020-09-03,48.75414,Arizona,2020
Donald Trump,2020-09-03,44.13898,Arizona,2020
Joseph R. Biden Jr.,2020-09-02,48.80875,Arizona,2020
Donald Trump,2020-09-02,44.11736,Arizona,2020
Joseph R. Biden Jr.,2020-09-01,48.96471,Arizona,2020
Donald Trump,2020-09-01,45.04234,Arizona,2020
Joseph R. Biden Jr.,2020-08-31,48.43622,Arizona,2020
Donald Trump,2020-08-31,45.33858,Arizona,2020
Joseph R. Biden Jr.,2020-08-30,48.33628,Arizona,2020
Donald Trump,2020-08-30,44.41916,Arizona,2020
Joseph R. Biden Jr.,2020-08-29,48.47131,Arizona,2020
Donald Trump,2020-08-29,44.38555,Arizona,2020
Joseph R. Biden Jr.,2020-08-28,48.4962,Arizona,2020
Donald Trump,2020-08-28,44.1841,Arizona,2020
Joseph R. Biden Jr.,2020-08-27,48.3688,Arizona,2020
Donald Trump,2020-08-27,44.62834,Arizona,2020
Joseph R. Biden Jr.,2020-08-26,48.36501,Arizona,2020
Donald Trump,2020-08-26,44.62259,Arizona,2020
Joseph R. Biden Jr.,2020-08-25,48.83508,Arizona,2020
Donald Trump,2020-08-25,44.09294,Arizona,2020
Joseph R. Biden Jr.,2020-08-24,48.84969,Arizona,2020
Donald Trump,2020-08-24,44.0817,Arizona,2020
Joseph R. Biden Jr.,2020-08-23,48.83118,Arizona,2020
Donald Trump,2020-08-23,44.18242,Arizona,2020
Joseph R. Biden Jr.,2020-08-22,48.72651,Arizona,2020
Donald Trump,2020-08-22,44.29978,Arizona,2020
Joseph R. Biden Jr.,2020-08-21,48.72156,Arizona,2020
Donald Trump,2020-08-21,44.40421,Arizona,2020
Joseph R. Biden Jr.,2020-08-20,49.04792,Arizona,2020
Donald Trump,2020-08-20,45.42872,Arizona,2020
Joseph R. Biden Jr.,2020-08-19,49.02138,Arizona,2020
Donald Trump,2020-08-19,45.57737,Arizona,2020
Joseph R. Biden Jr.,2020-08-18,49.03786,Arizona,2020
Donald Trump,2020-08-18,45.57751,Arizona,2020
Joseph R. Biden Jr.,2020-08-17,49.01649,Arizona,2020
Donald Trump,2020-08-17,45.44217,Arizona,2020
Joseph R. Biden Jr.,2020-08-16,48.91678,Arizona,2020
Donald Trump,2020-08-16,45.53489,Arizona,2020
Joseph R. Biden Jr.,2020-08-15,48.82997,Arizona,2020
Donald Trump,2020-08-15,45.23154,Arizona,2020
Joseph R. Biden Jr.,2020-08-14,48.82988,Arizona,2020
Donald Trump,2020-08-14,45.23146,Arizona,2020
Joseph R. Biden Jr.,2020-08-13,48.65567,Arizona,2020
Donald Trump,2020-08-13,45.20636,Arizona,2020
Joseph R. Biden Jr.,2020-08-12,48.48868,Arizona,2020
Donald Trump,2020-08-12,45.08092,Arizona,2020
Joseph R. Biden Jr.,2020-08-11,48.82173,Arizona,2020
Donald Trump,2020-08-11,45.16418,Arizona,2020
Joseph R. Biden Jr.,2020-08-10,47.8656,Arizona,2020
Donald Trump,2020-08-10,44.87683,Arizona,2020
Joseph R. Biden Jr.,2020-08-09,48.18207,Arizona,2020
Donald Trump,2020-08-09,44.57605,Arizona,2020
Joseph R. Biden Jr.,2020-08-08,48.18373,Arizona,2020
Donald Trump,2020-08-08,44.57455,Arizona,2020
Joseph R. Biden Jr.,2020-08-07,48.18373,Arizona,2020
